Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
3IEf62IyonpO3GP9rH6FrK,"67M7bKpRmVRU2cOJsIgO37,7erwdRfmy2JUpLhxGLcUHY","Drunk","Trap Season","Young Thugga,Travis",2016-11-08,279092,0,spotify:user:222b6a7rurhvs6p4ficngkzzy,2017-10-31T17:02:06Z,"",0.85,0.572,9,-6.516,0,0.0713,0.592,0.00000106,0.131,0.354,106.015,4
4T0ScSPdQKmGvruK7pavNP,"5lHRUCqkQZCIWeX7xG4sYT","Flex (Ooh, Ooh, Ooh)","Flex (Ooh, Ooh, Ooh) - Single","Rich Homie Quan",2015-02-10,176744,67,spotify:user:222b6a7rurhvs6p4ficngkzzy,2017-12-01T04:27:54Z,"atl hip hop,dirty south rap,rap,southern hip hop,trap",0.726,0.607,2,-7.68,1,0.0498,0.0389,0,0.19,0.891,81.997,4
2ooF4088y5L72c4YTEJQoB,"15UsOTVnJzReFVN1VCnxy4","YuNg BrAtZ","Revenge","XXXTENTACION",2017-05-16,101851,76,spotify:user:222b6a7rurhvs6p4ficngkzzy,2017-12-09T07:05:44Z,"emo rap,miami hip hop",0.755,0.695,9,-5.963,1,0.26,0.0179,0,0.107,0.493,128.063,4
3VWz7ovTOMXvsZobysvStc,"1VPmR4DJC1PlOtd0IADAO0","Do You Believe In God?","Grey Sheep II","$uicideboy$",2016-05-25,118073,0,spotify:user:222b6a7rurhvs6p4ficngkzzy,2017-12-15T00:12:37Z,"cloud rap,dark trap,new orleans rap,underground hip hop",0.795,0.541,0,-5.833,1,0.0539,0.0345,0.00000673,0.534,0.0444,120.105,4
2Uvy6SkNqxvnH1W68dymxG,"73sIBHcqh3Z3NyqHKZ7FOL","Redbone","Awaken, My Love!","Childish Gambino",2016-12-02,326933,0,spotify:user:222b6a7rurhvs6p4ficngkzzy,2017-12-30T11:53:56Z,"atl hip hop,hip hop,rap",0.745,0.359,1,-10.429,1,0.112,0.192,0.00628,0.138,0.55,160.123,4
6X3lJWmeFrUYYhD61V75Wz,"78D8GHzW7QisjfTwhk9PM2","Little Einsteins","Sunday Funday, Vol. 1","Trap City",2017-10-31,68494,0,spotify:user:222b6a7rurhvs6p4ficngkzzy,2018-01-18T05:15:20Z,"bass trap",0.743,0.75,7,-6.665,1,0.33,0.163,0,0.561,0.752,128.159,4
1bjb1rHvoJOFAOGpjuvfhE,"6Ywb1no2hXLazjIs4LUiQD,1YOVBTvznjiDvtAj4ExHeo,64xQ854jZk1zMWXNud2Crt,4oE4ASN8auDhoW9vsXp3VJ","Favela Vive 2","Favela Vive 2","ADL,BK,Funkero,MV Bill",2017-02-24,422857,0,spotify:user:222b6a7rurhvs6p4ficngkzzy,2018-02-15T13:09:07Z,"brazilian hip hop,rap nacional antigo",0.713,0.567,10,-4.073,0,0.12,0.0545,0.00000817,0.179,0.674,104.684,4
7dI3HTnuicC2aKkXigoFS2,"57SA5Qv24Vydwd6bJnV8fI,15UsOTVnJzReFVN1VCnxy4","777","XXXTENTACION Presents: Members Only, Vol. 3","Kid Trunks,XXXTENTACION",2017-07-14,180707,58,spotify:user:222b6a7rurhvs6p4ficngkzzy,2018-03-13T21:36:23Z,"asian american hip hop,dark trap,underground hip hop,emo rap,miami hip hop",0.793,0.312,3,-12.01,0,0.0602,0.325,0.00324,0.111,0.525,84.97,4
62vpWI1CHwFy7tMIcSStl8,"6l3HvQ5sa6mXTsMTB19rO5","No Role Modelz","2014 Forest Hills Drive","J. Cole",2014-12-09,292986,5,spotify:user:222b6a7rurhvs6p4ficngkzzy,2018-03-30T10:35:40Z,"conscious hip hop,hip hop,north carolina hip hop,rap",0.692,0.521,10,-8.465,0,0.33,0.301,0,0.0565,0.463,100.45,4
2WwXhtq2knsErc7ojO0Dgb,"0NbfKEOTQCcwd6o7wSDOHI,55Aa2cqylxrFIXC767Z865","My Life","LAX","The Game,Lil Wayne",2008-01-01,320893,0,spotify:user:222b6a7rurhvs6p4ficngkzzy,2018-04-09T01:40:01Z,"detroit hip hop,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,new orleans rap",0.673,0.766,11,-5.018,1,0.349,0.0724,0,0.0563,0.382,148.113,4
0n2m8ZiQt4Aqcu6IAfPc96,"0A0FS04o6zMoto8OKPsDwY,3TVXtAsR1Inumwj472S9r4","Who Do You Love?","My Krazy Life (Deluxe)","YG,Drake",2014-01-01,233506,0,spotify:user:222b6a7rurhvs6p4ficngkzzy,2018-04-09T01:40:24Z,"cali rap,hip hop,pop rap,rap,southern hip hop,trap,canadian hip hop,canadian pop",0.681,0.407,9,-9.795,1,0.504,0.0305,0,0.0919,0.155,193.122,4
7lL3MvFWFFSD25pBz72Agj,"6l3HvQ5sa6mXTsMTB19rO5","A Tale of 2 Citiez","2014 Forest Hills Drive","J. Cole",2014-12-09,269786,0,spotify:user:222b6a7rurhvs6p4ficngkzzy,2018-04-11T03:31:54Z,"conscious hip hop,hip hop,north carolina hip hop,rap",0.559,0.556,6,-7.844,1,0.531,0.553,0,0.251,0.362,189.861,4
5u4jsmpvPz45WhuobOZVmk,"7e10JUMF7MJmmwYpnTSMI5,137W8MRPWKqSmrBGDBFSop","Phone Jumpin","Paranoia: A True Story","Dave East,Wiz Khalifa",2017-08-18,247226,0,spotify:user:222b6a7rurhvs6p4ficngkzzy,2018-04-11T03:35:38Z,"canadian hip hop,harlem hip hop,nyc rap,southern hip hop,trap,hip hop,pittsburgh rap,pop rap,rap",0.651,0.755,0,-4.01,1,0.216,0.0216,0,0.373,0.622,140.032,4
5OOkp4U9P9oL23maHFHL1h,"7pFeBzX627ff0VnN6bxPR4","Panda","New English","Desiigner",2016-06-26,246761,0,spotify:user:222b6a7rurhvs6p4ficngkzzy,2018-04-11T19:18:27Z,"pop rap,rap,southern hip hop,trap,viral trap",0.576,0.766,10,-4.943,0,0.449,0.028,0.00000168,0.366,0.236,144.833,4
3vWtNiug49addenxdTmDXf,"5LHRHt1k9lMyONurDHEdrp","Stimulated","Fuk Wat They Talkin Bout","Tyga",2015-08-24,224001,0,spotify:user:222b6a7rurhvs6p4ficngkzzy,2018-04-16T08:01:08Z,"hip hop,pop rap,rap,trap",0.705,0.579,1,-6.952,1,0.341,0.0929,0,0.0758,0.497,120.006,4
6Ius4TC0L3cN74HT7ENE6e,"6l3HvQ5sa6mXTsMTB19rO5","Wet Dreamz","2014 Forest Hills Drive","J. Cole",2014-12-09,239320,4,spotify:user:222b6a7rurhvs6p4ficngkzzy,2018-04-16T08:01:20Z,"conscious hip hop,hip hop,north carolina hip hop,rap",0.517,0.705,6,-8.205,0,0.364,0.0751,0,0.128,0.584,175.906,4
78JKJfKsqgeBDBF58gv1SF,"5IcR3N7QB1j6KBL8eImZ8m,13ubrt8QOOCPljQ2FL1Kca","Hands on the Wheel (feat. Asap Rocky)","Habits & Contradictions","ScHoolboy Q,A$AP Rocky",2012-01-14,197131,69,spotify:user:222b6a7rurhvs6p4ficngkzzy,2018-04-16T08:02:25Z,"gangster rap,hip hop,pop rap,rap,southern hip hop,trap,east coast hip hop",0.646,0.784,1,-7.471,0,0.108,0.0166,0,0.0721,0.179,127.839,4
2N3U8uTYhjX2KwGT0pf5x0,"13ubrt8QOOCPljQ2FL1Kca,2y8Jo9CKhJvtfeKOsYzRdT,360IAlyVv4PCEVjgyMZrxK,3hv9jJF3adDNsBSIQDqcjp","Everyday (feat. Rod Stewart, Miguel & Mark Ronson)","AT.LONG.LAST.A$AP","A$AP Rocky,Rod Stewart,Miguel,Mark Ronson",2015-05-26,260986,78,spotify:user:222b6a7rurhvs6p4ficngkzzy,2018-04-18T01:18:30Z,"east coast hip hop,hip hop,rap,trap,mellow gold,soft rock,r&b,urban contemporary,pop soul",0.394,0.661,4,-8.684,1,0.192,0.00996,0,0.343,0.335,149.818,4
0b9oOr2ZgvyQu88wzixux9,"73sIBHcqh3Z3NyqHKZ7FOL","This Is America","This Is America","Childish Gambino",2018-05-06,225773,71,spotify:user:222b6a7rurhvs6p4ficngkzzy,2018-05-10T14:01:12Z,"atl hip hop,hip hop,rap",0.854,0.463,5,-6.159,1,0.137,0.117,0,0.354,0.549,120.024,4
0dyWQoMOU9oERL6c9vxtRp,"7dGJo4pcD2V6oG8kP0tJRR","25 To Life","Recovery","Eminem",2010-06-18,241586,63,spotify:user:222b6a7rurhvs6p4ficngkzzy,2018-06-03T05:39:00Z,"detroit hip hop,hip hop,rap",0.701,0.931,8,-0.945,0,0.243,0.239,0,0.194,0.362,79.996,4
6q4XYddaLXrw1v23n4Ai4B,"7dGJo4pcD2V6oG8kP0tJRR,1XNFcPvkDxMDRFnLz0vjZk","Talkin’ 2 Myself","Recovery","Eminem,Kobe",2010-06-18,300426,0,spotify:user:222b6a7rurhvs6p4ficngkzzy,2018-06-08T12:28:57Z,"detroit hip hop,hip hop,rap",0.398,0.962,4,-2.177,0,0.415,0.0832,0,0.561,0.5,180.271,4
6m8AgjfI28ER6odzMxmHtR,"29CQLw9uLWsl8Qkz9holfr","Vida Loka, Pt. 1","Nada Como um Dia Após o Outro Dia, Vol. 1 & 2","Racionais MC's",2002-10-07,303560,73,spotify:user:222b6a7rurhvs6p4ficngkzzy,2018-06-08T14:15:50Z,"boom bap brasileiro,brazilian hip hop",0.569,0.592,4,-8.557,1,0.39,0.544,0,0.79,0.752,82.38,4
7w9bgPAmPTtrkt2v16QWvQ,"7dGJo4pcD2V6oG8kP0tJRR","Lose Yourself - From 8 Mile Soundtrack","Curtain Call (Deluxe)","Eminem",2005-12-06,326466,2,spotify:user:222b6a7rurhvs6p4ficngkzzy,2018-06-09T07:02:16Z,"detroit hip hop,hip hop,rap",0.701,0.728,2,-4.554,1,0.255,0.00971,0.00115,0.361,0.0591,171.388,4
7lQWRAjyhTpCWFC0jmclT4,"3y24n3XhZ96wgwRXjvS17T,2LhsePRtgCo4THVKULQBL7","Gangsta's Paradise","Gangsta's Paradise","Coolio,L.V.",1995-11-07,240693,15,spotify:user:222b6a7rurhvs6p4ficngkzzy,2018-06-23T06:31:37Z,"g funk,gangster rap,hip hop,west coast rap",0.647,0.514,8,-10.05,1,0.0593,0.0655,0,0.398,0.387,79.974,4
5IaHrVsrferBYDm0bDyABy,"5LHRHt1k9lMyONurDHEdrp,4DdkRBBYG6Yk9Ka8tdJ9BW","Taste (feat. Offset)","Taste (feat. Offset)","Tyga,Offset",2018-05-16,232959,73,spotify:user:222b6a7rurhvs6p4ficngkzzy,2018-10-13T04:51:58Z,"hip hop,pop rap,rap,trap,atl hip hop",0.884,0.559,0,-7.442,1,0.12,0.0236,0,0.101,0.342,97.994,4
7lAK3oHbfEnvUQWosrMMpR,"0Y5tJX1MQlPlqiwlOH1tJY","YOSEMITE","ASTROWORLD","Travis Scott",2018-08-03,150043,77,spotify:user:222b6a7rurhvs6p4ficngkzzy,2018-10-13T06:30:00Z,"hip hop,rap,slap house",0.785,0.554,0,-6.571,1,0.0409,0.283,0.0000034,0.116,0.144,128.047,4
58TaFP5j5i9swOf584yon2,"0Y5tJX1MQlPlqiwlOH1tJY","HOUSTONFORNICATION","ASTROWORLD","Travis Scott",2018-08-03,217828,71,spotify:user:222b6a7rurhvs6p4ficngkzzy,2018-10-26T02:30:11Z,"hip hop,rap,slap house",0.689,0.723,0,-4.052,0,0.0836,0.0985,0,0.158,0.288,160.042,4
1xzBco0xcoJEDXktl7Jxrr,"2RDOrhPqAM4jzTRCEb19qX","Mo Bamba","MUDBOY","Sheck Wes",2018-10-05,183906,81,spotify:user:222b6a7rurhvs6p4ficngkzzy,2018-11-22T15:01:52Z,"pop rap,rap,trap",0.729,0.625,4,-5.266,1,0.0315,0.194,0.00986,0.248,0.261,146.034,4
0IEhU1bRVEqWCfb6Fy6w67,"0cIbGrllcQSKTM3AxUxHiL,6XNG2G52nQtVPA3ebHTtlp","Death 2 Soundcloud","Death 2 Soundcloud","Kid Buu,Oohdem Beatz",2018-07-28,141038,39,spotify:user:222b6a7rurhvs6p4ficngkzzy,2018-12-04T11:37:25Z,"cali rap",0.732,0.65,1,-5.852,1,0.265,0.0244,0.00021,0.127,0.453,125.2,4
63piuNbKgyASwtlj3kq4ye,"29CQLw9uLWsl8Qkz9holfr","Tô Ouvindo Alguém Me Chamar","Sobrevivendo no Inferno","Racionais MC's",1997-10-07,672773,63,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-03-03T13:35:38Z,"boom bap brasileiro,brazilian hip hop",0.755,0.724,11,-8.862,1,0.27,0.582,0,0.244,0.751,83.813,4
3ytXzEJFeVydFfmUhHvti8,"29CQLw9uLWsl8Qkz9holfr","Negro Drama","Nada Como um Dia Após o Outro Dia, Vol. 1 & 2","Racionais MC's",2002-10-07,411866,71,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-04-17T19:07:13Z,"boom bap brasileiro,brazilian hip hop",0.858,0.733,7,-7.292,0,0.305,0.275,0,0.152,0.801,157.38,4
6AHNkRbVzkh95xilnYzDT7,"13ubrt8QOOCPljQ2FL1Kca,2Dbnk0YRTPpKu46XzMf9nu","Holy Ghost (feat. Joe Fox)","AT.LONG.LAST.A$AP","A$AP Rocky,Joe Fox",2015-05-26,191200,59,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-04-19T23:06:33Z,"east coast hip hop,hip hop,rap,trap,uk hip hop",0.514,0.78,10,-6.491,0,0.198,0.127,0,0.349,0.331,75.549,4
4nTrxp4aH0g2yLVPkFmljF,"29CQLw9uLWsl8Qkz9holfr","Vida Loka, Pt. 2","Nada Como um Dia Após o Outro Dia, Vol. 1 & 2","Racionais MC's",2002-10-07,350560,72,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-04-20T02:16:44Z,"boom bap brasileiro,brazilian hip hop",0.655,0.653,1,-7.2,0,0.273,0.133,0.00813,0.203,0.433,82.1,4
1xYpVRspgaLxdJLOTQkTjg,"0Y5tJX1MQlPlqiwlOH1tJY","STOP TRYING TO BE GOD","ASTROWORLD","Travis Scott",2018-08-03,338438,70,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-04-20T02:20:27Z,"hip hop,rap,slap house",0.588,0.567,4,-3.738,0,0.0628,0.221,0,0.135,0.113,150.009,4
57q6BgYP4gN6hPQViCB3um,"13ubrt8QOOCPljQ2FL1Kca","Distorted Records","TESTING","A$AP Rocky",2018-05-25,140133,55,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-04-20T02:41:16Z,"east coast hip hop,hip hop,rap,trap",0.655,0.869,1,-4.342,0,0.212,0.141,0.0000232,0.312,0.0818,135.809,4
7wBJfHzpfI3032CSD7CE2m,"0Y5tJX1MQlPlqiwlOH1tJY","STARGAZING","ASTROWORLD","Travis Scott",2018-08-03,270714,77,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-04-20T07:22:13Z,"hip hop,rap,slap house",0.487,0.789,8,-3.69,1,0.044,0.00947,0.00000405,0.189,0.0564,150.007,4
5wZUvwWGKaZ6NG8yckZcTM,"29CQLw9uLWsl8Qkz9holfr","Jesus Chorou","Nada Como um Dia Após o Outro Dia, Vol. 1 & 2","Racionais MC's",2002-10-07,471253,70,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-04-25T15:39:15Z,"boom bap brasileiro,brazilian hip hop",0.796,0.824,11,-5.448,0,0.355,0.155,0.0000247,0.355,0.75,167.926,4
5zFdau9SEoBe1RaeGiBP9v,"5deK5HnwbEKvge2svL0i0B,33xmh99C0KxDvzaPjR178o","Mun Rá","Mun Rá (Edição Comemorativa)","Sabotage,Instituto",2018-05-25,275373,0,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-04-25T15:52:18Z,"boom bap brasileiro,brazilian hip hop,brazilian reggae,rap nacional antigo,brazilian indie,manguebeat",0.888,0.709,2,-5.479,1,0.279,0.193,0.000119,0.0637,0.805,88.329,4
3G8gF1ClzlQBV66fz6S6JB,"5gOXpF0vOYUvYwBCd80hQv","Favela Sinistra","Us Fracu Num Tem Veiz","Trilha Sonora do Gueto",2003-04-02,215880,52,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-04-26T17:48:49Z,"brazilian hip hop,rap cristao",0.723,0.576,1,-10.626,1,0.582,0.232,0,0.131,0.963,111.326,1
2fkeWbM6iqTw7oGHTYm2lw,"3TVXtAsR1Inumwj472S9r4,2WoVwexZuODvclzULjPQtm","4422","More Life","Drake,Sampha",2017-03-18,186293,69,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-04-28T07:38:48Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,alternative r&b,indie soul",0.609,0.229,11,-12.36,0,0.0333,0.558,0.0413,0.113,0.19,111.887,4
3X37NtwadSS0RM20dh2IgP,"3TVXtAsR1Inumwj472S9r4","Worst Behavior","Nothing Was The Same (Deluxe)","Drake",2013-01-01,270200,60,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-04-28T07:40:23Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.777,0.778,9,-6.349,1,0.136,0.156,0.00000108,0.196,0.437,109.925,4
285pBltuF7vW8TeWk8hdRR,"4MCBfE4596Uoi2O4DtmEMz","Lucid Dreams","Goodbye & Good Riddance","Juice WRLD",2018-12-10,239835,86,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-04-28T07:40:45Z,"chicago rap,melodic rap,rap",0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,4
7sO5G9EABYOXQKNPNiE9NR,"4DdkRBBYG6Yk9Ka8tdJ9BW,0iEtIxbK0KxaSlF7G42ZOp","Ric Flair Drip (with Metro Boomin)","Without Warning","Offset,Metro Boomin",2017-10-30,172800,86,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-04-28T07:46:01Z,"atl hip hop,hip hop,pop rap,rap,trap",0.88,0.428,9,-8.28,1,0.206,0.149,0.0000505,0.114,0.333,100.007,4
6n4U3TlzUGhdSFbUUhTvLP,"6oMuImdp5ZcFhWP0ESe6mG,3TVXtAsR1Inumwj472S9r4","Walk It Talk It","Culture II","Migos,Drake",2018-01-26,276147,77,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-04-28T07:48:33Z,"atl hip hop,hip hop,pop rap,rap,trap,canadian hip hop,canadian pop",0.907,0.633,2,-5.145,1,0.184,0.0876,0.0000026,0.106,0.395,145.914,4
40wUM3LFZOlUcZfxEIZrYK,"2YZyLoL8N0Wb9xBt1NhZWg","Swimming Pools (Drank) - Extended Version","good kid, m.A.A.d city (Deluxe)","Kendrick Lamar",2012-10-22,313786,66,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-04-28T07:51:25Z,"conscious hip hop,hip hop,rap,west coast rap",0.716,0.485,1,-7.745,1,0.404,0.123,0.0000269,0.604,0.26,74.132,4
2g8HN35AnVGIk7B8yMucww,"5me0Irg2ANcsgc93uaYrpb","Big Poppa - 2005 Remaster","Ready to Die (The Remaster)","The Notorious B.I.G.",1994-09-13,252746,83,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-04-28T07:54:01Z,"east coast hip hop,gangster rap,hardcore hip hop,hip hop,rap",0.78,0.575,9,-7.247,0,0.273,0.43,0,0.143,0.773,84.492,4
5D2mYZuzcgjpchVY1pmTPh,"3q7HBObVc0L8jNeTe5Gofh,5YBSzuCs7WaFKNr7Bky0Uf","Candy Shop","The Massacre","50 Cent,Olivia",2005-03-03,209106,83,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-04-28T07:55:56Z,"east coast hip hop,gangster rap,hip hop,pop rap,queens hip hop,rap",0.614,0.574,11,-7.961,1,0.466,0.0253,0.000032,0.38,0.755,125.173,5
4AE7Lj39VnSZNOmGH2iZaq,"1ZwdS5xdxEREPySFridCfh","Do For Love","R U Still Down? [Remember Me]","2Pac",1997-01-01,281600,77,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-04-28T07:57:15Z,"g funk,gangster rap,hip hop,rap,west coast rap",0.874,0.63,1,-3.585,1,0.298,0.0578,0.00479,0.0582,0.717,95,4
6UjfByV1lDLW0SOVQA4NAi,"3TVXtAsR1Inumwj472S9r4","Gyalchester","More Life","Drake",2017-03-18,189229,71,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-04-29T21:45:18Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.877,0.391,1,-8.196,1,0.063,0.0317,0.000502,0.0945,0.122,131.018,4
5mCPDVBb16L4XQwDdbRUpz,"3TVXtAsR1Inumwj472S9r4","Passionfruit","More Life","Drake",2017-03-18,298940,87,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-04-29T21:52:41Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,4
33ZXjLCpiINn8eQIDYEPTD,"6O2zJ0tId7g07yzHtX0yap","Shook Ones, Pt. II","The Infamous","Mobb Deep",1995-04-25,325506,79,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-05-01T11:33:42Z,"east coast hip hop,hardcore hip hop,hip hop,queens hip hop",0.763,0.786,10,-6.472,0,0.229,0.0146,0.0114,0.0817,0.504,93.857,4
7lQ8MOhq6IN2w8EYcFNSUk,"7dGJo4pcD2V6oG8kP0tJRR","Without Me","The Eminem Show","Eminem",2002-05-26,290320,90,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-05-01T11:40:01Z,"detroit hip hop,hip hop,rap",0.908,0.669,7,-2.827,1,0.0738,0.00286,0,0.237,0.662,112.238,4
3UOuBNEin5peSRqdzvlnWM,"6DPYiyq5kWVQS4RGwxzPC7,7hJcb9fa4alzcOq3EaNPoG","Still D.R.E.","2001","Dr. Dre,Snoop Dogg",1999-11-16,270666,1,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-05-01T11:41:12Z,"g funk,gangster rap,hip hop,rap,west coast rap,pop rap",0.814,0.781,11,-3.33,1,0.233,0.17,0.000518,0.052,0.536,93.445,4
3yfqSUWxFvZELEM4PmlwIR,"7dGJo4pcD2V6oG8kP0tJRR","The Real Slim Shady","The Marshall Mathers LP","Eminem",2000-05-23,284200,88,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-05-01T11:43:37Z,"detroit hip hop,hip hop,rap",0.949,0.661,5,-4.244,0,0.0572,0.0302,0,0.0454,0.76,104.504,4
2eknDuc5IeulN0hnwEZsjF,"6DPYiyq5kWVQS4RGwxzPC7,7hJcb9fa4alzcOq3EaNPoG","The Next Episode","2001","Dr. Dre,Snoop Dogg",1999-11-16,161506,3,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-05-01T11:47:11Z,"g funk,gangster rap,hip hop,rap,west coast rap,pop rap",0.923,0.912,10,-2.399,0,0.266,0.0308,0,0.111,0.287,95.305,4
77ZXEJcwC7r4gfodNwERJz,"29CQLw9uLWsl8Qkz9holfr","Da Ponte pra Cá","Nada Como um Dia Após o Outro Dia, Vol. 1 & 2","Racionais MC's",2002-10-07,527360,69,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-05-07T04:31:56Z,"boom bap brasileiro,brazilian hip hop",0.742,0.728,10,-5.563,0,0.608,0.107,0,0.0848,0.695,79.921,4
51rXHuKN8Loc4sUlKPODgH,"28ExwzUQsvgJooOI0X1mr3,2YZyLoL8N0Wb9xBt1NhZWg,1RyvyyTE3xzB2ZywiAwp0i,53KwLdlmrlCelAZMaLVZqU","King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock,Kendrick Lamar,Future,James Blake",2018-01-12,229670,73,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-05-07T05:09:32Z,"conscious hip hop,hip hop,rap,southern hip hop,trap,west coast rap,atl hip hop,art pop,indie soul,indietronica,neo soul,uk alternative pop",0.645,0.705,1,-5.008,1,0.299,0.000813,0,0.128,0.376,137.133,4
3A3hHhvB7PlwyTnesoLk8d,"13y7CgLHjMVRMDqxdx0Xdo","Father's Day","Evil Genius","Gucci Mane",2018-12-07,111458,46,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-05-08T18:46:35Z,"atl hip hop,dirty south rap,hip hop,pop rap,rap,southern hip hop,trap",0.824,0.617,1,-5.847,0,0.132,0.145,0,0.571,0.26,118.054,4
7Ezwtgfw7khBrpvaNPtMoT,"3ScY9CQxNLQei8Umvpx5g6,39mHYiNmLR7p8PXNG8Wll6,6vXTefBL93Dj5IqAWq6OTv,4R529xQ7WQfRpSEXaHFbRg","All The Way Up (feat. Infared)","Plata O Plomo","Fat Joe,Remy Ma,French Montana,InfaRed",2017-02-17,191900,65,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-05-13T12:02:15Z,"bronx hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,pop rap,rap,trap,alternative r&b,contemporary r&b,dirty south rap,hip pop,r&b,southern hip hop,trap queen,urban contemporary",0.414,0.807,10,-4.12,0,0.348,0.0428,0,0.822,0.409,175.158,4
5jnxxpX2834SB6LJ0S73Uz,"55Aa2cqylxrFIXC767Z865,3pbi8H08p95NUZ7m6ybxUV","Lollipop","Tha Carter III","Lil Wayne,Static Major",2008-01-01,299333,72,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-05-18T15:21:07Z,"hip hop,new orleans rap,pop rap,rap,trap",0.829,0.428,0,-9.469,1,0.0831,0.056,0.00413,0.137,0.45,148.075,4
66TRwr5uJwPt15mfFkzhbi,"6GMYJwaziB4ekv1Y6wCDWS","Crank That (Soulja Boy)","souljaboytellem.com","Soulja Boy",2007-01-01,221933,78,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-05-18T15:22:10Z,"atl hip hop,chicago bop,dance pop,pop rap,rap,southern hip hop,trap",0.736,0.74,0,-2.18,1,0.0786,0.515,0,0.0468,0.803,140.141,4
6DcxN9jzax8WgSl39XtTfx,"4oE4ASN8auDhoW9vsXp3VJ","Soldado do Morro","Traficando Informação","MV Bill",1999-06-09,412395,48,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-05-30T01:18:26Z,"brazilian hip hop,rap nacional antigo",0.68,0.585,3,-5.989,0,0.331,0.168,0,0.248,0.541,78.078,4
1PS1QMdUqOal0ai3Gt7sDQ,"5K4W6rqBFWDnAN6FQUkS6x,7LnaAXbDVIL75IVPnndf7w","Gold Digger","Late Registration","Kanye West,Jamie Foxx",2005-08-30,207626,83,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-06-07T17:44:58Z,"chicago rap,hip hop,rap,contemporary r&b,hip pop,r&b,southern hip hop,trap,urban contemporary",0.629,0.696,1,-5.572,0,0.348,0.0195,0,0.0554,0.623,93.034,4
1kusepF3AacIEtUTYrw4GV,"0QJIPDAEDILuo8AIq3pMuU","Paper Planes","Kala","M.I.A.",2007-01-01,203760,0,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-06-08T01:48:14Z,"escape room,indietronica,neo-synthpop,new rave",0.447,0.848,2,-6.175,1,0.222,0.033,0.0000745,0.722,0.485,172.247,4
4IYKjN1DrYzxKXt0umJqsG,"3z3g65U7mmyyBmmDfsQK9x,2FT75iYuWmycqYrXbVD9cn","I Got 5 On It","Operation Stackola","Luniz,Michael Marshall",1995-07-04,253533,77,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-06-08T06:00:12Z,"g funk,oakland hip hop,west coast rap",0.6,0.706,10,-7.899,0,0.361,0.209,0,0.125,0.58,173.926,4
